date,number_days,region,number_blackout_consumers,number_blackout_settlements,number_restored_consumers,number_restored_settlements,notes,link
2024-09-28,1,Донецька,,,2300,9,,https://www.dtek-dem.com.ua/ua/news/za-dobu-dtek-donecki-elektromerezhi-povernuv-svitlo-2-3-tisyacham-rodin
2024-09-28,1,Чернігівська,1705,27,,,,https://dcz.cg.gov.ua/index.php?id=503397&tp=0
2024-09-29,1,Донецька,,,2984,1,,https://www.dtek-dem.com.ua/ua/news/za-dobu-dtek-donecki-elektromerezhi-povernuv-svitlo-mayzhe-3-tisyacham-rodin
2024-09-29,1,Чернігівська,1806,28,,,,https://dcz.cg.gov.ua/index.php?id=503399&tp=0
2024-09-30,7,Дніпропетровська,,,10000,14,23.09-29.09,https://www.dtek-dnem.com.ua/ua/news/na-dnipropetrovshchini-vorog-atakuvav-avtivku-brigadi-energetikiv-pid-chas-remontnih-robit
2024-09-30,1,Запорізька,3731,,1047,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be%d0%bf%d0%be%d1%81%d1%82%d0%b0%d1%87%d0%b0%d0%bd%d0%bd%d1%8f-%d1%81%d0%bf%d0%be%d0%b6%d0%b8%d0%b2%d0%b0%d1%87%d1%96%d0%b2-%d1%89%d0%be-%d0%b7%d0%b0%d0%bb%d0%b8-2/
2024-09-30,1,Одеська,,,282,,,https://www.dtek-oem.com.ua/ua/news/energetiki-dtek-odeski-elektromerezhi-povernuli-svitlo-dlya-mayzhe-300-rodin-shcho-zalishilisya-bez-elektropostachannya-pislya-ataki-voroga
2024-09-30,1,Чернігівська,1706,27,,,,https://dcz.cg.gov.ua/index.php?id=503404&tp=0
2024-10-01,30,Донецька,,,538871,464,01.09-30.09,https://www.dtek-dem.com.ua/ua/news/za-veresen-dtek-donecki-elektromerezhi-vdalosya-vidnoviti-elektropostachannya-dlya-mayzhe-540-tisyach-rodin
2024-10-01,7,Донецька,,,30000,54,23.09-29.09,https://www.dtek-dem.com.ua/ua/news/za-veresen-dtek-donecki-elektromerezhi-vdalosya-vidnoviti-elektropostachannya-dlya-mayzhe-540-tisyach-rodin
2024-10-01,1,Запорізька,3731,,1067,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d1%87%d0%bd%d0%b0-%d1%81%d0%b8%d1%82%d1%83%d0%b0%d1%86%d1%96%d1%8f-%d0%b2-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d1%96%d0%b9-%d0%be-62/
2024-10-01,1,Харківська,,,4000,,,https://www.facebook.com/share/p/jZFqFm6D6itJQ4ZL/
2024-10-01,1,Чернігівська,1706,27,,,,https://dcz.cg.gov.ua/index.php?id=503513&tp=0
2024-10-02,30,Одеська,,,29000,,01.09-30.09,https://www.dtek-oem.com.ua/ua/news/dtek-povertaye-svitlo-protyagom-veresnya-na-odeshchini-energetiki-vidnovili-elektropostachannya-dlya-ponad-29-tisyach-rodin
2024-10-02,30,Дніпропетровська,,,293083,,01.09-30.09,https://www.dtek-dnem.com.ua/ua/news/dtek-povertaye-svitlo-na-dnipropetrovshchini-protyagom-veresnya-vidnovili-elektropostachannya-dlya-ponad-293-tisyach-rodin
2024-10-02,1,Донецька,,,41793,124,,https://www.dtek-dem.com.ua/ua/news/za-dobu-dtek-donecki-elektromerezhi-vdalosya-povernuti-svitlo-u-mayzhe-42-tisyachi-osel
2024-10-02,1,Запорізька,3731,,2800,,,https://www.zoe.com.ua/news/%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b6%d0%b6%d1%8f%d0%be%d0%b1%d0%bb%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be-%d0%b2%d1%96%d0%b4%d0%bd%d0%be%d0%b2%d0%b8%d0%bb%d0%be-%d0%b5%d0%bd%d0%b5%d1%80-12/
2024-10-02,1,Сумська,90000,,,,,https://www.facebook.com/share/p/6po8UavqLiv9xLpr/
2024-10-02,1,Чернігівська,1781,29,,,,https://dcz.cg.gov.ua/index.php?id=503638&tp=0
2024-10-03,1,Дніпропетровська,6000,,45295,55,,https://www.dtek-dnem.com.ua/ua/news/energetiki-dtek-vidnovili-svitlo-u-55-naselenih-punktah-dnipropetrovshchini-pislya-atak-voroga
2024-10-03,1,Донецька,,,75878,130,,https://www.dtek-dem.com.ua/ua/news/zi-svitlom-shche-mayzhe-76-tisyach-rodin-dtek-donecki-elektromerezhi-vidnoviv-nizku-poshkodzhen-merezh-pislya-obstriliv
2024-10-03,1,Запорізька,3731,,,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d1%87%d0%bd%d0%b0-%d1%81%d0%b8%d1%82%d1%83%d0%b0%d1%86%d1%96%d1%8f-%d0%b2-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d1%96%d0%b9-%d0%be-63/
2024-10-03,1,Київська,,,1681,,,https://www.dtek-krem.com.ua/ua/news/dtek-kijivski-regionalni-elektromerezhi-vidnoviv-svitlo-dlya-mayzhe-2-tisyach-kliyentiv-chiji-domivki-buli-znestrumleni-cherez-nichnu-masovanu-ataku-dronami-na-kijivshchinu
2024-10-03,1,Одеська,,,17800,,,https://www.dtek-oem.com.ua/ua/news/energetiki-dtek-odeski-elektromerezhi-povernuli-svitlo-dlya-ponad-17-8-tis-rodin-shcho-zalishilisya-bez-elektropostachannya-pislya-nichnoji-ataki-voroga
2024-10-03,1,Чернігівська,1746,28,,,,https://dcz.cg.gov.ua/index.php?id=503722&tp=0
2024-10-04,1,Дніпропетровська,140,,6177,5,,https://www.dtek-dnem.com.ua/ua/news/dtek-dniprovski-elektromerezhi-povernuv-svitlo-ponad-6-tisyacham-rodin-pislya-obstriliv
2024-10-04,1,Донецька,,,2587,1,,https://www.dtek-dem.com.ua/ua/news/za-dobu-dtek-donecki-elektromerezhi-vdalosya-povernuti-svitlo-u-2-5-tisyachi-osel
2024-10-04,1,Запорізька,3731,,,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d1%87%d0%bd%d0%b0-%d1%81%d0%b8%d1%82%d1%83%d0%b0%d1%86%d1%96%d1%8f-%d0%b2-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d1%96%d0%b9-%d0%be-64/
2024-10-04,1,Харківська,,,1630,,,https://www.facebook.com/share/p/fb7DhiddpAvFcmAW/
2024-10-04,1,Чернігівська,2354,35,,,,https://dcz.cg.gov.ua/index.php?id=503781&tp=0
2024-10-05,1,Донецька,,,13435,5,,https://www.dtek-dem.com.ua/ua/news/za-dobu-dtek-donecki-elektromerezhi-povernuv-svitlo-ponad-13-tisyacham-rodin
2024-10-05,1,Чернігівська,2354,35,,,,https://dcz.cg.gov.ua/index.php?id=503953&tp=0
2024-10-06,1,Дніпропетровська,,,1332,,,https://www.dtek-dnem.com.ua/ua/news/dtek-dniprovski-elektromerezhi-povernuv-svitlo-1-3-tisyacham-rodin-pislya-obstriliv
2024-10-06,1,Донецька,,,12444,6,,https://www.dtek-dem.com.ua/ua/news/za-dobu-dtek-donecki-elektromerezhi-vdalosya-povernuti-svitlo-u-ponad-12-tisyach-osel
2024-10-06,1,Чернігівська,1967,32,,,,https://dcz.cg.gov.ua/index.php?id=503955&tp=0
2024-10-07,7,Дніпропетровська,,,73108,,30.09-06.10,https://www.dtek-dnem.com.ua/ua/news/za-tizhden-energetiki-dtek-povernuli-elektropostachannya-pislya-obstriliv-u-ponad-73-tisyachi-osel-dnipropetrovshchini
2024-10-07,1,Дніпропетровська,,,11000,,,https://www.dtek-dnem.com.ua/ua/news/za-tizhden-energetiki-dtek-povernuli-elektropostachannya-pislya-obstriliv-u-ponad-73-tisyachi-osel-dnipropetrovshchini
2024-10-07,7,Донецька,,,152989,285,30.09-06.10,https://www.dtek-dem.com.ua/ua/news/za-tizhden-dtek-donecki-elektromerezhi-povernuv-svitlo-mayzhe-u-153-tisyachi-osel-na-donechchini-znestrumlenih-cherez-obstrili
2024-10-07,2,Донецька,,,18100,23,29.09-30.09,https://www.dtek-dem.com.ua/ua/news/za-tizhden-dtek-donecki-elektromerezhi-povernuv-svitlo-mayzhe-u-153-tisyachi-osel-na-donechchini-znestrumlenih-cherez-obstrili
2024-10-07,2,Запорізька,3731,,20214,11,05.10-06.10,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be%d0%bf%d0%be%d1%81%d1%82%d0%b0%d1%87%d0%b0%d0%bd%d0%bd%d1%8f-%d0%bf%d0%be%d0%bd%d0%b0%d0%b4-202-%d1%82%d0%b8%d1%81%d1%8f%d1%87-%d1%81%d0%bf%d0%be%d0%b6%d0%b8%d0%b2/
2024-10-07,1,Чернігівська,2251,36,,,,https://dcz.cg.gov.ua/index.php?id=503883&tp=0
2024-10-08,1,Запорізька,4196,,40,,,https://www.zoe.com.ua/news/%d0%bf%d0%be%d0%bd%d0%b0%d0%b4-56-%d1%82%d0%b8%d1%81%d1%8f%d1%87-%d1%81%d0%bf%d0%be%d0%b6%d0%b8%d0%b2%d0%b0%d1%87%d1%96%d0%b2-%d0%b7%d0%b0%d0%b6%d0%b8%d0%b2%d0%b8%d0%bb%d0%b8-%d0%b5%d0%bd%d0%b5%d1%80/
2024-10-08,7,Одеська,,,18130,,30.09-06.10,https://www.dtek-oem.com.ua/ua/news/energetiki-odeshchini-za-tizhden-povernuli-svitlo-18-tisyacham-rodin
2024-10-08,1,Сумська,11000,,,,,https://www.facebook.com/share/p/wrKoMMcbMBUH3r4U/
2024-10-08,1,Чернігівська,2772,39,,,,https://dcz.cg.gov.ua/index.php?id=503956&tp=0
2024-10-09,1,Дніпропетровська,,,2377,7,,https://www.dtek-dnem.com.ua/ua/news/na-dnipropetrovshchini-energetiki-dtek-vidnovili-svitlo-u-7-naselenih-punktah-pislya-obstriliv-naperedodni
2024-10-09,2,Донецька,,,3967,9,07.10-08.10,https://www.dtek-dem.com.ua/ua/news/dtek-donecki-elektromerezhi-vidnoviv-elektropostachannya-9-naselenih-punktiv-za-dvi-dobi
2024-10-09,1,Запорізька,3731,,465,,,https://www.zoe.com.ua/news/465-%d1%80%d0%be%d0%b4%d0%b8%d0%bd-%d1%83-%d0%bf%d1%80%d0%b8%d1%84%d1%80%d0%be%d0%bd%d1%82%d0%be%d0%b2%d1%96%d0%b9-%d0%b7%d0%be%d0%bd%d1%96-%d0%b7%d0%bd%d0%be%d0%b2%d1%83-%d0%b7%d1%96-%d1%81%d0%b2-2/
2024-10-09,1,Чернігівська,1923,27,,,,https://dcz.cg.gov.ua/index.php?id=504053&tp=0
2024-10-10,1,Запорізька,3731,,2558,8,,https://www.zoe.com.ua/news/%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b6%d0%b6%d1%8f%d0%be%d0%b1%d0%bb%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be-%d0%b2%d1%96%d0%b4%d0%bd%d0%be%d0%b2%d0%b8%d0%bb%d0%be-%d0%b5%d0%bd%d0%b5%d1%80-13/
2024-10-10,1,Чернігівська,1923,27,,,,https://dcz.cg.gov.ua/index.php?id=504128&tp=0
2024-10-11,2,Дніпропетровська,170,,8035,,09.10-10.10,https://www.dtek-dnem.com.ua/ua/news/za-dvi-dobi-energetiki-dtek-vidnovili-svitlo-dlya-8-tisyach-rodin-dnipropetrovshchini-pislya-rosiyskih-obstriliv
2024-10-11,2,Донецька,,,3342,11,09.10-10.10,https://www.dtek-dem.com.ua/ua/news/dtek-donecki-elektromerezhi-povernuv-svitlo-dlya-3-3-tisyach-rodin-za-dvi-dobi
2024-10-11,1,Запорізька,3731,,,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d1%87%d0%bd%d0%b0-%d1%81%d0%b8%d1%82%d1%83%d0%b0%d1%86%d1%96%d1%8f-%d0%b2-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d1%96%d0%b9-%d0%be-65/
2024-10-11,10,Запорізька,,,26077,,01.10-10.10,https://www.zoe.com.ua/news/%d0%bf%d0%be%d0%bd%d0%b0%d0%b4-26-%d1%82%d0%b8%d1%81%d1%8f%d1%87-%d1%81%d0%bf%d0%be%d0%b6%d0%b8%d0%b2%d0%b0%d1%87%d1%96%d0%b2-%d1%89%d0%be-%d0%b7%d0%bd%d0%b5%d1%81%d1%82%d1%80%d1%83%d0%bc%d0%bb%d1%8e/
2024-10-11,1,Чернігівська,1923,27,,,,https://dcz.cg.gov.ua/index.php?id=504195&tp=0
2024-10-12,1,Донецька,,,3290,14,,https://www.dtek-dem.com.ua/ua/news/zi-svitlom-ponad-3-tisyachi-domivok-na-donechchini-dtek-donecki-elektromerezhi-prodovzhuye-remonti-pislya-obstriliv
2024-10-12,1,Чернігівська,1923,27,,,,https://dcz.cg.gov.ua/index.php?id=504278&tp=0
2024-10-13,2,Дніпропетровська,,,2121,,11.10-12.10,https://www.dtek-dnem.com.ua/ua/news/za-dvi-dobi-dtek-dniprovski-elektromerezhi-povernuv-svitlo-ponad-2-tisyacham-rodin-pislya-obstriliv
2024-10-13,1,Чернігівська,1923,27,,,,https://dcz.cg.gov.ua/index.php?id=504279&tp=0
2024-10-14,7,Дніпропетровська,,,13749,,07.10-13.10,https://www.dtek-dnem.com.ua/ua/news/za-tizhden-energetiki-dtek-povernuli-elektropostachannya-pislya-obstriliv-mayzhe-u-14-tisyach-osel-dnipropetrovshchini
2024-10-14,1,Дніпропетровська,,,800,,,https://www.dtek-dnem.com.ua/ua/news/za-tizhden-energetiki-dtek-povernuli-elektropostachannya-pislya-obstriliv-mayzhe-u-14-tisyach-osel-dnipropetrovshchini
2024-10-14,7,Донецька,,,11695,35,07.10-13.10,https://www.dtek-dem.com.ua/ua/news/za-tizhden-dtek-donecki-elektromerezhi-vdalosya-vidnoviti-svitlo-dlya-mayzhe-11-7-tisyach-rodin-prifrontovoji-donechchini
2024-10-14,1,Донецька,,,1000,,,https://www.dtek-dem.com.ua/ua/news/za-tizhden-dtek-donecki-elektromerezhi-vdalosya-vidnoviti-svitlo-dlya-mayzhe-11-7-tisyach-rodin-prifrontovoji-donechchini
2024-10-14,3,Запорізька,3731,,4598,,11.10-13.10,https://www.zoe.com.ua/news/11-%d1%82%d0%b8%d1%81%d1%8f%d1%87-%d1%81%d0%bf%d0%be%d0%b6%d0%b8%d0%b2%d0%b0%d1%87%d1%96%d0%b2-%d0%b7%d0%b0%d0%b6%d0%b8%d0%b2%d0%b8%d0%bb%d0%be-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b6%d0%b6/
2024-10-14,1,Чернігівська,1977,28,,,,https://dcz.cg.gov.ua/index.php?id=504281&tp=0
2024-10-15,1,Донецька,,,2257,,,https://www.dtek-dem.com.ua/ua/news/dlya-ponad-2-tisyach-rodin-vidnoviv-svitlo-dtek-donecki-elektromerezhi-za-vchora
2024-10-15,1,Запорізька,3731,,40,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d1%87%d0%bd%d0%b0-%d1%81%d0%b8%d1%82%d1%83%d0%b0%d1%86%d1%96%d1%8f-%d0%b2-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d1%96%d0%b9-%d0%be-66/
2024-10-16,1,Дніпропетровська,600,,1887,5,,https://www.dtek-dnem.com.ua/ua/news/za-dobu-energetiki-dtek-vidnovili-svitlo-dlya-1-9-tisyachi-rodin-dnipropetrovshchini-pislya-rosiyskih-obstriliv
2024-10-16,1,Донецька,,,1879,3,,https://www.dtek-dem.com.ua/ua/news/dtek-donecki-elektromerezhi-povernuv-elektropostachannya-zhitelyam-troh-naselenih-punktiv-za-vchora
2024-10-16,1,Запорізька,3731,,40,,,https://www.zoe.com.ua/news/40-%d1%80%d0%be%d0%b4%d0%b8%d0%bd-%d1%83-%d0%bf%d1%80%d0%b8%d1%84%d1%80%d0%be%d0%bd%d1%82%d0%be%d0%b2%d1%96%d0%b9-%d0%b7%d0%be%d0%bd%d1%96-%d0%b7%d0%bd%d0%be%d0%b2%d1%83-%d0%b7%d1%96-%d1%81%d0%b2/
2024-10-16,1,Чернігівська,1883,27,,,,https://dcz.cg.gov.ua/index.php?id=504417&tp=0
2024-10-17,1,Дніпропетровська,,,4578,4,,https://www.dtek-dnem.com.ua/ua/news/dtek-dniprovski-elektromerezhi-povernuv-svitlo-4-5-tisyacham-rodin-pislya-obstriliv
2024-10-17,1,Донецька,,,6473,11,,https://www.dtek-dem.com.ua/ua/news/svitlo-povernulosya-v-domivki-6-4-tisyach-rodin-dtek-donecki-elektromerezhi-prodovzhuye-vidnovlennya-merezh
2024-10-17,1,Запорізька,3731,,,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d1%87%d0%bd%d0%b0-%d1%81%d0%b8%d1%82%d1%83%d0%b0%d1%86%d1%96%d1%8f-%d0%b2-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d1%96%d0%b9-%d0%be-67/
2024-10-17,1,Чернігівська,1883,27,,,,https://dcz.cg.gov.ua/index.php?id=504486&tp=0
2024-10-18,1,Дніпропетровська,120,,1849,,,https://www.dtek-dnem.com.ua/ua/news/dtek-dniprovski-elektromerezhi-povernuv-svitlo-1-8-tisyacham-rodin-pislya-obstriliv
2024-10-18,1,Донецька,,,1390,4,,https://www.dtek-dem.com.ua/ua/news/dtek-donecki-elektromerezhi-vidnovili-elektropostachannya-shche-4-naselenih-punktiv-za-dobu
2024-10-18,1,Запорізька,3731,,,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d1%87%d0%bd%d0%b0-%d1%81%d0%b8%d1%82%d1%83%d0%b0%d1%86%d1%96%d1%8f-%d0%b2-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d1%96%d0%b9-%d0%be-68/
2024-10-18,1,Чернігівська,1828,26,,,,https://dcz.cg.gov.ua/index.php?id=504553&tp=0
2024-10-19,1,Донецька,,,7794,1,,https://www.dtek-dem.com.ua/ua/news/za-dobu-dtek-donecki-elektromerezhi-povernuv-svitlo-mayzhe-8-tisyacham-rodin
2024-10-19,1,Сумська,70000,,,,,https://www.soe.com.ua/press-center/list-news/2326-shanovni-spozhivachi-elektroenergiji-19-10-24
2024-10-19,1,Чернігівська,1828,26,,,,https://dcz.cg.gov.ua/index.php?id=504637&tp=0
2024-10-20,1,Дніпропетровська,,,5414,,,https://www.dtek-dnem.com.ua/ua/news/dtek-dniprovski-elektromerezhi-povernuv-svitlo-ponad-5-tisyacham-rodin-pislya-obstriliv1
2024-10-20,1,Донецька,,,9083,50,,https://www.dtek-dem.com.ua/ua/news/za-dobu-dtek-donecki-elektromerezhi-povernuv-svitlo-ponad-9-tisyacham-rodin
2024-10-20,1,Сумська,14000,130,37000,104,,https://www.soe.com.ua/press-center/list-news/2329-rosiya-znovu-vdarila-po-energetichnij-infrastrukturi-sumshchini
2024-10-20,1,Чернігівська,1828,26,,,,https://dcz.cg.gov.ua/index.php?id=504636&tp=0
2024-10-21,7,Дніпропетровська,,,14934,,14.10-20.10,https://www.dtek-dnem.com.ua/ua/news/za-tizhden-energetiki-dtek-povernuli-elektropostachannya-pislya-obstriliv-mayzhe-u-15-tisyach-osel-dnipropetrovshchini
2024-10-21,1,Дніпропетровська,,,350,,,https://www.dtek-dnem.com.ua/ua/news/za-tizhden-energetiki-dtek-povernuli-elektropostachannya-pislya-obstriliv-mayzhe-u-15-tisyach-osel-dnipropetrovshchini
2024-10-21,7,Донецька,,,36500,71,14.10-20.10,https://www.dtek-dem.com.ua/ua/news/za-tizhden-dtek-donecki-elektromerezhi-povernuv-svitlo-u-36-5-tisyach-osel-na-donechchini-znestrumlenih-cherez-obstrili
2024-10-21,2,Донецька,,,12800,52,19.10-20.10,https://www.dtek-dem.com.ua/ua/news/za-tizhden-dtek-donecki-elektromerezhi-povernuv-svitlo-u-36-5-tisyach-osel-na-donechchini-znestrumlenih-cherez-obstrili
2024-10-21,2,Запорізька,3731,,57,,19.10-20.10,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be%d0%bf%d0%be%d1%81%d1%82%d0%b0%d1%87%d0%b0%d0%bd%d0%bd%d1%8f-144-%d1%82%d0%b8%d1%81%d1%8f%d1%87-%d1%81%d0%bf%d0%be%d0%b6%d0%b8%d0%b2%d0%b0%d1%87%d1%96%d0%b2/
2024-10-21,1,Чернігівська,1828,26,,,,https://dcz.cg.gov.ua/index.php?id=504635&tp=0
2024-10-22,1,Дніпропетровська,,,24041,6,,https://www.dtek-dnem.com.ua/ua/news/dtek-dniprovski-elektromerezhi-povernuv-svitlo-24-tisyacham-rodin-pislya-obstriliv
2024-10-22,1,Донецька,,,7582,46,,https://www.dtek-dem.com.ua/ua/news/dlya-7-5-tisyach-rodin-vidnoviv-svitlo-dtek-donecki-elektromerezhi-za-vchora
2024-10-22,1,Запорізька,3731,,2714,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%be%d0%bf%d0%be%d1%81%d1%82%d0%b0%d1%87%d0%b0%d0%bd%d0%bd%d1%8f-27-%d1%82%d0%b8%d1%81%d1%8f%d1%87%d1%96-%d1%81%d0%bf%d0%be%d0%b6%d0%b8%d0%b2%d0%b0%d1%87%d1%96%d0%b2/
2024-10-22,1,Чернігівська,2175,26,,,,https://dcz.cg.gov.ua/index.php?id=504699&tp=0
2024-10-23,1,Дніпропетровська,,,14121,,,https://www.dtek-dnem.com.ua/ua/news/za-vchora-dtek-dniprovski-elektromerezhi-povernuv-svitlo-14-1-tisyacham-rodin-pislya-obstriliv
2024-10-23,1,Донецька,,,2532,5,,https://www.dtek-dem.com.ua/ua/news/dtek-donecki-elektromerezhi-vidnovili-elektropostachannya-shche-5-naselenih-punktiv-za-dobu
2024-10-23,1,Запорізька,3731,,,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d1%87%d0%bd%d0%b0-%d1%81%d0%b8%d1%82%d1%83%d0%b0%d1%86%d1%96%d1%8f-%d0%b2-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d1%96%d0%b9-%d0%be-69/
2024-10-23,1,Сумська,8000,,21000,,,https://www.soe.com.ua/press-center/list-news/2335-rosiya-prodovzhue-energetichnij-teror-sumskoji-oblasti
2024-10-23,1,Харківська,,,29,1,,https://www.facebook.com/share/p/6JiLsqzCez4XZLBv/
2024-10-23,1,Чернігівська,2175,26,,,,https://dcz.cg.gov.ua/index.php?id=504801&tp=0
2024-10-24,1,Дніпропетровська,,,3784,6,,https://www.dtek-dnem.com.ua/ua/news/za-dobu-dtek-dniprovski-elektromerezhi-vidnoviv-elektriku-dlya-3-7-tisyach-rodin
2024-10-24,1,Донецька,,,1831,3,,https://www.dtek-dem.com.ua/ua/news/svitlo-povernulosya-v-domivki-1-8-tisyach-rodin-dtek-donecki-elektromerezhi-prodovzhuye-vidnovlennya-merezh
2024-10-24,1,Запорізька,3731,,1212,,,https://www.zoe.com.ua/news/%d0%bf%d0%be%d0%bd%d0%b0%d0%b4-37-%d1%82%d0%b8%d1%81%d1%8f%d1%87%d1%96-%d1%80%d0%be%d0%b4%d0%b8%d0%bd-%d1%83-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d0%be%d0%bc%d1%83-%d0%ba%d1%80/
2024-10-24,1,Чернігівська,2175,26,,,,https://dcz.cg.gov.ua/index.php?id=504874&tp=0
2024-10-25,1,Дніпропетровська,300,,22333,16,,https://www.dtek-dnem.com.ua/ua/news/dlya-22-tisyach-rodin-vidnoviv-elektriku-dtek-dniprovski-elektromerezhi-za-vchora
2024-10-25,1,Донецька,,,1178,2,,https://www.dtek-dem.com.ua/ua/news/u-dvoh-naselenih-punktah-vdalosya-vchora-dtek-donecki-elektromerezhi-vidnoviti-elektriku
2024-10-25,1,Запорізька,3731,,,,,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d1%87%d0%bd%d0%b0-%d1%81%d0%b8%d1%82%d1%83%d0%b0%d1%86%d1%96%d1%8f-%d0%b2-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d1%96%d0%b9-%d0%be-70/
2024-10-25,1,Чернігівська,2175,26,,,,https://dcz.cg.gov.ua/index.php?id=504967&tp=0
2024-10-26,1,Дніпропетровська,600,,1634,,,https://www.dtek-dnem.com.ua/ua/news/dtek-dniprovski-elektromerezhi-vidnoviv-svitlo-dlya-1-6-tisyach-rodin-za-dobu
2024-10-26,1,Донецька,,,1446,3,,https://www.dtek-dem.com.ua/ua/news/dtek-donecki-elektromerezhi-vidnoviv-elektropostachannya-shche-dlya-1-4-tisyach-rodin-regionu
2024-10-26,1,Чернігівська,1937,26,,,,https://dcz.cg.gov.ua/index.php?id=505057&tp=0
2024-10-27,1,Дніпропетровська,,,9440,,,https://www.dtek-dnem.com.ua/ua/news/za-dobu-dtek-dniprovski-elektromerezhi-vidnoviv-elektriku-u-9-4-tisyachah-osel
2024-10-27,1,Донецька,,,1478,1,,https://www.dtek-dem.com.ua/ua/news/dtek-donecki-elektromerezhi-povernuv-elektropostachannya-u-mayzhe-1-5-tisyach-osel-za-vchora
2024-10-27,1,Чернігівська,1937,26,,,,https://dcz.cg.gov.ua/index.php?id=505058&tp=0
2024-10-28,3,Запорізька,3731,,36,,25.10-27.10,https://www.zoe.com.ua/news/%d0%b5%d0%bd%d0%b5%d1%80%d0%b3%d0%b5%d1%82%d0%b8%d1%87%d0%bd%d0%b0-%d1%81%d0%b8%d1%82%d1%83%d0%b0%d1%86%d1%96%d1%8f-%d0%b2-%d0%b7%d0%b0%d0%bf%d0%be%d1%80%d1%96%d0%b7%d1%8c%d0%ba%d1%96%d0%b9-%d0%be-71/
2024-10-28,1,Сумська,16000,,,,,https://www.soe.com.ua/press-center/list-news/2338-rf-zavdala-udariv-po-energ-sumshiny
2024-10-28,1,Харківська,,,317,1,,https://www.facebook.com/kharkivoblenergo/posts/pfbid022U6FHKRzKz63mG5gy2Z1GTctL3x1iE1XK7pctPzXp4tyCe9RtJXYtSuRwJZPRLBxl
2024-10-28,1,Чернігівська,1937,26,,,,https://dcz.cg.gov.ua/index.php?id=505059&tp=0
2024-10-29,7,Дніпропетровська,,,100704,,21.10-27.10,https://www.dtek-dnem.com.ua/ua/news/za-tizhden-energetiki-dtek-povernuli-elektropostachannya-pislya-obstriliv-u-ponad-100-tisyach-osel-dnipropetrovshchini
2024-10-29,2,Дніпропетровська,,,34791,,26.10-27.10,https://www.dtek-dnem.com.ua/ua/news/za-tizhden-energetiki-dtek-povernuli-elektropostachannya-pislya-obstriliv-u-ponad-100-tisyach-osel-dnipropetrovshchini
2024-10-29,7,Донецька,,,17373,63,21.10-27.10,https://www.dtek-dem.com.ua/ua/news/za-tizhden-dtek-donecki-elektromerezhi-povernuv-svitlo-u-17-3-tisyach-domivok
